id_alignrec,degree_alignrec
7657,200
7673,200
7674,43
7675,46
7676,113
7677,200
7679,200
7680,74
7681,114
7682,200
7683,103
7684,200
7685,200
7686,200
7687,144
7688,159
7689,200
7690,125
7731,200
7733,200
7655,50
7782,200
7791,200
7789,200
7788,200
7747,196
7745,153
7537,200
7568,200
7550,200
7549,200
7548,200
7545,200
7555,200
7544,200
7543,200
7542,200
7541,200
7540,200
7539,200
7554,200
7557,200
7579,200
7577,200
7744,200
7576,200
7575,178
7572,200
7571,200
7569,200
7567,200
7558,200
7565,90
7563,200
7562,200
7561,200
7560,200
7559,200
7538,200
7551,200
7552,200
7553,200
7547,200
7743,179
7741,200
7768,200
7740,200
7739,113
7738,200
7737,200
7736,200
7735,200
7750,169
7751,34
7752,200
7753,200
7754,161
7755,69
7756,200
7758,200
7759,26
7760,194
7761,200
7762,200
7763,200
7764,200
7765,200
7766,200
7767,173
7656,84
7654,110
7497,200
6127,49
6130,200
8568,89
8366,181
8416,48
8415,200
8414,91
8413,200
8412,200
8392,121
8391,45
8390,102
8365,200
8371,200
8370,168
8369,110
8368,200
8367,200
8364,200
8411,200
8389,200
8363,200
8362,142
8361,80
8360,200
8359,97
8358,200
8372,102
8373,62
8374,135
8375,124
8376,166
8377,160
8378,200
8417,200
8418,200
8309,39
8409,200
8311,178
8312,121
8313,31
8354,200
8356,121
8278,170
8401,200
8407,200
8406,122
8405,200
8404,80
8403,200
8402,200
8400,138
8399,200
8420,99
8397,200
8396,200
8395,72
8394,200
8393,198
8408,165
8410,55
8357,95
8419,200
8425,138
8424,200
8423,200
8422,200
8421,132
8379,200
8380,180
8381,127
8137,200
8191,200
8189,86
8182,163
8188,200
8187,200
8186,159
8185,200
8184,40
8183,166
8161,200
8160,200
8159,123
8132,200
8139,200
8136,174
8382,168
8135,151
8134,200
8133,200
8131,200
8158,200
8130,200
8129,200
8128,200
8127,200
8126,31
8125,194
8140,200
8141,200
8142,200
8192,200
8193,200
8194,89
8195,200
8383,200
8384,23
8385,83
8386,194
8387,116
8388,174
8279,200
8277,200
8124,200
8172,200
8178,200
8177,122
8176,114
8175,200
8174,96
8173,71
8171,200
8180,200
8170,41
8169,200
8168,136
8166,200
8165,200
8164,200
8179,161
8181,200
8198,200
8190,184
8196,155
8310,200
8308,108
6132,200
7893,200
7926,35
7900,140
7906,200
7905,200
7904,200
7903,200
7902,200
7901,200
7898,200
7925,200
7897,200
7896,139
7895,200
7894,200
7892,200
7928,200
7907,200
7908,190
7909,30
7910,200
7911,200
7912,200
7913,200
7914,168
7915,200
7916,200
7917,200
7918,200
7920,200
7921,110
7927,161
7951,200
8307,200
7946,200
7944,200
7943,196
7941,200
7940,200
7939,200
7938,89
7936,200
7947,200
7935,200
7934,200
7932,200
7931,200
7930,135
7929,200
7948,188
7952,200
7891,200
7959,200
7967,180
7965,200
7964,200
7963,200
7962,200
7961,200
7958,200
7950,200
7957,200
7956,200
7955,200
7954,200
7922,200
7923,200
7924,118
8287,90
8339,85
8338,200
8318,200
8317,129
8315,200
8290,200
8296,200
8295,200
8294,173
8293,200
8292,200
8291,94
8288,200
8314,200
8286,200
8120,200
8285,172
8282,26
8281,200
8280,200
8297,200
8298,200
8299,200
8300,200
8301,200
8302,200
8303,200
8304,200
8305,200
8306,200
8341,200
8342,124
8343,200
8344,200
8121,200
8122,200
8327,200
8333,200
8332,200
8331,200
8330,200
8329,200
8328,200
8326,200
8335,117
8325,200
8324,200
8323,188
8322,200
8321,100
8320,176
8334,189
8336,200
8355,69
8347,128
8353,200
8352,184
8351,200
8350,180
8349,200
8348,200
8345,200
8337,200
8143,200
8144,200
8145,200
10005,200
9989,177
9988,200
9987,200
10002,50
10004,200
9946,200
10013,117
10019,200
10018,200
10017,200
10016,200
10015,200
10014,200
10012,200
10011,200
9991,200
10010,56
10009,33
10008,140
10007,93
10006,200
9986,200
9985,200
9984,200
9955,67
9963,115
9961,194
9960,80
9959,200
9958,200
9990,200
9992,200
8146,200
9888,57
9865,200
9880,200
9882,200
9900,192
9891,102
9899,121
9898,200
9896,179
9894,200
9893,104
9892,200
9890,200
9883,99
9889,118
9887,200
10003,100
9886,200
9885,172
9884,200
9942,200
9943,200
9945,200
9994,200
10001,109
10000,152
9999,200
9998,199
9997,51
9996,35
9993,200
9956,135
9954,200
9983,200
9764,200
9751,200
9739,200
9738,200
9737,200
9736,200
9734,200
9732,200
9750,200
9752,200
9773,200
9761,200
9771,181
9769,200
9767,200
9763,200
9952,200
9762,200
9760,75
9753,200
9759,200
9758,200
9757,200
9756,130
9755,39
9754,200
9731,200
9730,200
9728,200
9700,200
9707,200
9740,200
9743,200
9744,115
9746,200
9951,180
9950,100
9949,200
9948,200
9947,123
9964,200
9965,200
9966,200
9967,148
9968,200
9969,182
9970,200
9971,200
9973,200
9974,200
9975,200
9976,200
9977,200
9978,177
9979,181
9980,200
9982,200
9864,200
9863,61
9862,124
9742,200
9749,200
9748,200
9747,200
9866,200
9867,200
9868,200
8237,116
8274,200
8273,200
8272,200
8271,200
8270,200
8267,200
8259,200
8266,200
8265,200
8264,200
8262,200
8261,200
8260,200
8238,200
8236,200
8217,200
8209,200
8216,200
8215,200
8214,200
8212,97
8211,200
8210,40
8208,200
8235,200
8207,200
8206,200
8205,124
8204,200
8203,200
8275,200
8268,200
8201,200
8258,27
8147,200
8148,124
8149,200
8150,200
8151,144
8152,200
8153,200
8154,200
8155,200
8157,200
8197,200
8199,183
8276,200
8247,98
8255,95
8253,200
8251,200
8250,200
8249,200
8248,200
8246,200
8257,200
8245,200
8244,173
8242,200
8241,200
8240,200
8239,200
8256,137
8202,35
8218,200
9869,200
9928,200
9924,153
9902,82
9933,200
9941,200
9939,158
9938,200
9937,162
9936,200
9934,200
9932,46
9925,16
9931,200
9930,200
9929,150
9927,200
8219,61
9926,199
9903,136
9901,52
9690,200
9872,200
9879,200
9878,200
9877,112
9876,200
9874,200
9873,119
9871,200
9881,200
9870,192
9922,200
9904,133
9905,68
9907,200
8220,146
8221,200
8222,200
8223,57
8224,200
8225,97
8226,64
8228,200
8229,200
8230,169
8231,155
8232,200
8233,63
8234,36
9062,200
9065,70
5239,200
9913,22
9921,94
9920,200
9919,25
9916,200
9915,200
9914,50
9911,88
9923,200
9910,200
9909,200
9908,200
7937,84
7968,200
7890,190
8793,200
9010,140
9011,200
9013,200
9014,200
9015,200
9016,200
9018,137
9019,162
9020,200
9021,200
8900,196
8898,47
8741,94
8786,200
8792,200
9007,200
8791,200
8790,34
8788,200
8787,41
8785,75
8795,200
8784,200
8783,136
8782,200
8781,200
8780,109
8779,110
8794,200
8796,138
9009,170
9006,142
8862,17
8999,200
9055,200
9053,200
9046,175
9052,200
9051,200
9050,183
9049,64
9048,200
9047,164
9027,181
9025,200
9024,200
8992,200
9000,200
8998,200
9005,200
8996,182
8995,200
8993,200
8991,131
9023,200
8990,100
8989,200
8988,197
8987,200
8986,200
8985,193
9001,200
9002,200
9003,200
8814,200
8805,200
8812,200
8813,200
8761,200
8762,200
8763,200
8764,200
8765,200
8766,186
8767,200
8768,200
8769,200
8770,116
8771,200
8772,200
8773,117
8774,188
8815,200
8811,200
8897,69
8870,200
8876,74
8875,200
8874,200
8873,13
8872,171
8871,74
8869,63
8878,200
8867,152
8866,71
8865,25
8864,163
8760,200
8759,52
8758,110
8742,200
8809,93
8808,200
8807,200
8806,200
8804,185
8797,200
8803,143
8802,87
8801,200
8800,199
8799,173
8798,193
8778,139
8777,200
8776,105
8750,177
8757,139
8756,200
8755,136
8754,200
8753,100
8752,200
8749,200
8775,200
8748,200
8746,200
8745,200
8744,200
8743,96
9056,200
9058,200
9059,138
8960,200
8536,200
8537,70
8538,200
8737,101
8739,98
8740,170
8951,147
8958,200
8957,138
8956,163
8955,200
8954,200
8953,200
8950,200
8949,33
8971,200
8948,55
8947,200
8946,200
8945,151
8944,142
8959,200
8961,200
8981,111
8973,200
8979,79
8978,200
8977,200
8976,123
8975,78
8534,51
8533,101
8532,200
8531,154
8567,121
8543,104
8542,164
8540,200
8514,200
8520,200
8519,200
8518,163
8517,200
8516,200
8515,129
8513,200
8539,200
8512,200
8511,109
8510,200
8509,118
8508,29
8507,185
8521,200
8522,46
8523,200
8524,200
8525,200
8526,72
8527,121
8528,200
8529,200
8530,164
8974,200
8962,200
9060,141
9039,200
8932,200
8933,200
8934,164
8935,200
8936,168
8937,132
8938,183
8980,200
8982,200
8899,200
9036,200
9042,200
9041,200
9040,200
9038,200
8970,185
9037,200
9035,200
9044,200
9034,200
9033,200
9032,180
9031,137
9029,144
9028,200
9043,200
9045,200
8984,200
9054,200
9061,139
8931,94
8930,101
8928,200
8927,200
8968,200
8967,200
8966,200
8964,200
8963,200
8943,200
8942,200
8941,200
8909,200
8917,200
8916,200
8914,149
8913,200
8912,149
8911,200
8907,182
8939,200
8906,200
8905,200
8904,200
8903,200
8902,200
8901,200
8918,170
8920,200
8921,70
8922,200
8923,78
8924,135
8863,200
8877,200
7888,148
8066,191
8055,93
8053,200
8079,200
8052,129
8051,200
8050,200
8049,200
8048,200
8047,143
8061,124
8062,200
8063,200
8064,200
8065,112
8067,200
8057,200
8068,200
8069,200
8070,200
8072,123
8073,153
8074,100
8075,200
8076,200
8077,200
8078,200
7971,165
7970,200
7969,170
7863,200
8056,92
8058,74
8879,104
8116,200
8101,200
8089,200
8088,200
8087,193
8085,181
8084,200
8083,146
8100,200
8102,174
8046,200
8111,200
8119,200
8118,200
8117,200
8115,200
8059,198
8113,200
8110,200
8103,107
8109,200
8108,200
8107,200
8106,200
8105,133
8104,200
8082,200
8081,200
8080,200
8054,200
8060,84
7869,140
7868,112
7867,200
7834,200
7831,200
7829,200
7828,200
7827,200
7826,143
7823,200
7852,200
7822,200
7821,200
7820,200
7819,200
7818,200
7817,200
7833,200
7835,200
7866,200
7836,200
7838,200
7839,174
7840,200
7841,200
7842,200
7843,200
7844,200
7845,200
7846,200
7848,200
7849,200
7850,200
7851,199
7832,200
7824,200
7853,157
7854,200
7865,200
7864,200
7862,200
7871,72
7861,163
7860,200
7859,200
7858,200
7857,200
7856,200
7870,200
7872,56
7889,200
7881,200
7887,136
7886,167
7885,38
7884,200
7883,200
7882,80
7880,140
7873,147
7879,200
7878,200
7877,147
7876,179
7875,46
7874,200
7855,200
8090,200
8094,200
8095,200
8852,200
8819,200
8837,200
8838,200
8839,200
8841,200
8842,200
8843,200
8844,29
8845,200
8847,164
8848,200
8849,200
8850,200
8851,200
8853,66
8013,44
8854,139
8855,114
8430,190
8428,131
9063,174
8017,200
8024,189
8023,200
8022,165
8021,200
8019,200
8018,195
8015,20
8026,200
8820,200
8821,164
8822,200
8824,200
8816,200
8889,200
8896,76
8895,200
8894,200
8893,112
8891,200
8890,32
8888,103
8880,97
8887,200
8886,200
8885,200
8883,110
8882,90
8881,26
8859,200
8858,184
8857,56
8828,200
8835,122
8834,190
8833,200
8831,200
8830,200
8829,200
8827,200
8856,200
8826,200
8014,200
8012,200
8096,200
7999,200
7976,200
7975,200
7974,200
7973,200
7972,108
7986,200
7988,200
8005,123
7998,130
8004,76
8003,156
8002,200
8001,42
8000,200
7997,200
8011,200
7989,200
7996,200
7995,200
7994,178
7993,104
7992,200
7991,200
8043,66
8044,27
8045,56
8091,200
8099,200
8098,200
8097,200
7977,71
7987,105
7978,200
7980,200
8010,200
8009,42
8025,200
8027,200
8007,200
8036,200
8042,73
8041,50
8040,182
8039,147
8038,200
8037,200
8035,27
8028,200
8034,200
8033,200
8032,80
8031,136
8030,200
8029,200
8008,200
8006,200
8427,189
7979,200
7985,200
7984,200
7983,200
7982,200
7981,200
9706,86
9705,200
9704,200
9552,200
9551,200
9550,200
9549,200
9548,200
9547,200
9546,200
9543,200
9569,200
9542,200
9541,130
9540,200
9539,147
9538,200
9537,200
9553,200
9570,73
9554,200
9555,200
9556,200
9557,200
9558,200
9559,200
9560,200
9561,200
9562,200
9563,200
9564,200
9565,85
9566,200
9567,127
9544,200
9571,200
9639,200
9608,200
9584,200
9583,186
9582,80
9581,200
9579,200
9588,91
9578,200
9577,67
9576,182
9575,174
9574,200
9573,163
9587,200
9589,200
9599,130
9572,200
9606,200
9605,16
9604,200
9603,86
9602,58
9600,62
9598,200
9590,17
9597,200
9595,200
9594,200
9593,200
9592,200
9591,49
9568,200
9607,135
9609,200
9614,38
9647,200
9646,200
9645,200
9618,200
9624,200
9623,65
9622,200
9621,200
9620,200
9619,200
9617,200
9643,200
9616,200
9615,174
9613,200
9535,84
9612,200
9611,28
9625,165
9626,200
9627,200
9628,125
9629,129
9630,200
9631,182
9632,200
9633,110
9634,200
9635,200
9636,200
9669,200
9670,200
9671,84
9672,200
9655,200
9664,200
9663,200
9662,200
9661,200
9659,200
9657,200
9654,200
9666,200
9653,200
9652,200
9651,200
9650,200
9649,200
9648,200
9665,200
9667,36
9610,200
9679,200
9685,200
9684,200
9683,200
9682,200
9681,200
9680,200
9677,200
9668,200
9675,110
9673,200
9585,200
9586,200
9580,200
9090,109
9101,83
9073,200
9072,200
9071,200
9070,200
9069,200
9067,116
9083,200
9084,200
9085,200
9086,74
9087,200
9088,128
9089,200
9091,67
9195,136
9092,58
9093,67
9094,60
9096,200
9097,200
9098,200
9099,200
9100,200
9139,187
9141,146
9218,200
9192,102
9198,187
9197,72
9074,200
9076,87
9077,200
9078,33
9108,200
9107,200
9106,89
9105,200
9119,117
9121,200
9140,200
9131,168
9137,200
9136,200
9135,52
9134,200
9133,199
9132,200
9130,144
9122,200
9129,200
9128,200
9127,171
9126,164
9125,98
9123,196
9104,200
9103,109
9102,58
9075,53
9082,103
9080,170
9079,200
9196,200
9194,200
9381,200
9162,200
9153,200
9152,200
9151,200
9149,200
9176,200
9148,34
9147,80
9146,200
9145,68
9144,145
9143,150
9158,200
9159,200
9160,200
9163,200
9193,149
9164,200
9165,200
9166,200
9167,85
9168,200
9169,200
9170,200
9171,200
9172,186
9173,189
9174,200
9175,160
9379,37
9380,200
9154,200
9155,78
9157,200
9150,76
9191,129
9200,200
9189,200
9188,171
